街道,区划代码,县区,区划代码,城市,区划代码,省份
泓芝驿镇,140802103000	,盐湖区,140802000000	,盐湖区,140802000000	,山西省
三路里镇,140802104000	,盐湖区,140802000000	,盐湖区,140802000000	,山西省
陶村镇,140802105000	,盐湖区,140802000000	,盐湖区,140802000000	,山西省
东郭镇,140802106000	,盐湖区,140802000000	,盐湖区,140802000000	,山西省
席张乡,140802200000	,盐湖区,140802000000	,盐湖区,140802000000	,山西省
金井乡,140802201000	,盐湖区,140802000000	,盐湖区,140802000000	,山西省
王范乡,140802202000	,盐湖区,140802000000	,盐湖区,140802000000	,山西省
冯村乡,140802203000	,盐湖区,140802000000	,盐湖区,140802000000	,山西省
上郭乡,140802204000	,盐湖区,140802000000	,盐湖区,140802000000	,山西省
上王乡,140802205000	,盐湖区,140802000000	,盐湖区,140802000000	,山西省
运城经济技术开发区,140802404000	,盐湖区,140802000000	,盐湖区,140802000000	,山西省
猗氏镇,140821100000	,临猗县,140821000000	,临猗县,140821000000	,山西省
嵋阳镇,140821101000	,临猗县,140821000000	,临猗县,140821000000	,山西省
临晋镇,140821102000	,临猗县,140821000000	,临猗县,140821000000	,山西省
七级镇,140821103000	,临猗县,140821000000	,临猗县,140821000000	,山西省
东张镇,140821104000	,临猗县,140821000000	,临猗县,140821000000	,山西省
孙吉镇,140821105000	,临猗县,140821000000	,临猗县,140821000000	,山西省
三管镇,140821106000	,临猗县,140821000000	,临猗县,140821000000	,山西省
牛杜镇,140821107000	,临猗县,140821000000	,临猗县,140821000000	,山西省
耽子镇,140821108000	,临猗县,140821000000	,临猗县,140821000000	,山西省
楚侯乡,140821200000	,临猗县,140821000000	,临猗县,140821000000	,山西省
庙上乡,140821201000	,临猗县,140821000000	,临猗县,140821000000	,山西省
角杯乡,140821202000	,临猗县,140821000000	,临猗县,140821000000	,山西省
北辛乡,140821203000	,临猗县,140821000000	,临猗县,140821000000	,山西省
北景乡,140821204000	,临猗县,140821000000	,临猗县,140821000000	,山西省
临猗县城市社区,140821402000	,临猗县,140821000000	,临猗县,140821000000	,山西省
解店镇,140822100000	,万荣县,140822000000	,万荣县,140822000000	,山西省
通化镇,140822101000	,万荣县,140822000000	,万荣县,140822000000	,山西省
汉薛镇,140822102000	,万荣县,140822000000	,万荣县,140822000000	,山西省
荣河镇,140822103000	,万荣县,140822000000	,万荣县,140822000000	,山西省
裴庄镇,140822104000	,万荣县,140822000000	,万荣县,140822000000	,山西省
万泉乡,140822200000	,万荣县,140822000000	,万荣县,140822000000	,山西省
里望乡,140822201000	,万荣县,140822000000	,万荣县,140822000000	,山西省
西村乡,140822202000	,万荣县,140822000000	,万荣县,140822000000	,山西省
南张乡,140822203000	,万荣县,140822000000	,万荣县,140822000000	,山西省
高村乡,140822204000	,万荣县,140822000000	,万荣县,140822000000	,山西省
皇甫乡,140822205000	,万荣县,140822000000	,万荣县,140822000000	,山西省
贾村乡,140822206000	,万荣县,140822000000	,万荣县,140822000000	,山西省
王显乡,140822207000	,万荣县,140822000000	,万荣县,140822000000	,山西省
光华乡,140822208000	,万荣县,140822000000	,万荣县,140822000000	,山西省
桐城镇,140823100000	,闻喜县,140823000000	,闻喜县,140823000000	,山西省
郭家庄镇,140823101000	,闻喜县,140823000000	,闻喜县,140823000000	,山西省
畖底镇,140823102000	,闻喜县,140823000000	,闻喜县,140823000000	,山西省
薛店镇,140823103000	,闻喜县,140823000000	,闻喜县,140823000000	,山西省
东镇镇,140823104000	,闻喜县,140823000000	,闻喜县,140823000000	,山西省
礼元镇,140823105000	,闻喜县,140823000000	,闻喜县,140823000000	,山西省
河底镇,140823106000	,闻喜县,140823000000	,闻喜县,140823000000	,山西省
神柏乡,140823200000	,闻喜县,140823000000	,闻喜县,140823000000	,山西省
阳隅乡,140823201000	,闻喜县,140823000000	,闻喜县,140823000000	,山西省
侯村乡,140823202000	,闻喜县,140823000000	,闻喜县,140823000000	,山西省
裴社乡,140823203000	,闻喜县,140823000000	,闻喜县,140823000000	,山西省
后宫乡,140823204000	,闻喜县,140823000000	,闻喜县,140823000000	,山西省
石门乡,140823205000	,闻喜县,140823000000	,闻喜县,140823000000	,山西省
闻喜县社区,140823400000	,闻喜县,140823000000	,闻喜县,140823000000	,山西省
稷峰镇,140824100000	,稷山县,140824000000	,稷山县,140824000000	,山西省
西社镇,140824101000	,稷山县,140824000000	,稷山县,140824000000	,山西省
化峪镇,140824102000	,稷山县,140824000000	,稷山县,140824000000	,山西省
翟店镇,140824103000	,稷山县,140824000000	,稷山县,140824000000	,山西省
清河镇,140824104000	,稷山县,140824000000	,稷山县,140824000000	,山西省
蔡村乡,140824200000	,稷山县,140824000000	,稷山县,140824000000	,山西省
太阳乡,140824201000	,稷山县,140824000000	,稷山县,140824000000	,山西省
稷山县社区,140824400000	,稷山县,140824000000	,稷山县,140824000000	,山西省
稷山县经济技术开发区,140824401000	,稷山县,140824000000	,稷山县,140824000000	,山西省
龙兴镇,140825100000	,新绛县,140825000000	,新绛县,140825000000	,山西省
三泉镇,140825101000	,新绛县,140825000000	,新绛县,140825000000	,山西省
泽掌镇,140825102000	,新绛县,140825000000	,新绛县,140825000000	,山西省
北张镇,140825103000	,新绛县,140825000000	,新绛县,140825000000	,山西省
古交镇,140825104000	,新绛县,140825000000	,新绛县,140825000000	,山西省
万安镇,140825105000	,新绛县,140825000000	,新绛县,140825000000	,山西省
阳王镇,140825106000	,新绛县,140825000000	,新绛县,140825000000	,山西省
泉掌镇,140825107000	,新绛县,140825000000	,新绛县,140825000000	,山西省
横桥镇,140825108000	,新绛县,140825000000	,新绛县,140825000000	,山西省
新绛县社区,140825400000	,新绛县,140825000000	,新绛县,140825000000	,山西省
新绛县经济技术开发区,140825498000	,新绛县,140825000000	,新绛县,140825000000	,山西省
古绛镇,140826100000	,绛县,140826000000	,绛县,140826000000	,山西省
横水镇,140826101000	,绛县,140826000000	,绛县,140826000000	,山西省
陈村镇,140826102000	,绛县,140826000000	,绛县,140826000000	,山西省
卫庄镇,140826103000	,绛县,140826000000	,绛县,140826000000	,山西省
磨里镇,140826104000	,绛县,140826000000	,绛县,140826000000	,山西省
南樊镇,140826105000	,绛县,140826000000	,绛县,140826000000	,山西省
安峪镇,140826106000	,绛县,140826000000	,绛县,140826000000	,山西省
大交镇,140826107000	,绛县,140826000000	,绛县,140826000000	,山西省
郝庄乡,140826200000	,绛县,140826000000	,绛县,140826000000	,山西省
冷口乡,140826201000	,绛县,140826000000	,绛县,140826000000	,山西省
绛县社区,140826400000	,绛县,140826000000	,绛县,140826000000	,山西省
山西绛县经济开发区,140826402000	,绛县,140826000000	,绛县,140826000000	,山西省
新城镇,140827100000	,垣曲县,140827000000	,垣曲县,140827000000	,山西省
历山镇,140827101000	,垣曲县,140827000000	,垣曲县,140827000000	,山西省
古城镇,140827102000	,垣曲县,140827000000	,垣曲县,140827000000	,山西省
王茅镇,140827103000	,垣曲县,140827000000	,垣曲县,140827000000	,山西省
毛家湾镇,140827104000	,垣曲县,140827000000	,垣曲县,140827000000	,山西省
英言镇,140827105000	,垣曲县,140827000000	,垣曲县,140827000000	,山西省
蒲掌乡,140827200000	,垣曲县,140827000000	,垣曲县,140827000000	,山西省
解峪乡,140827202000	,垣曲县,140827000000	,垣曲县,140827000000	,山西省
华峰乡,140827203000	,垣曲县,140827000000	,垣曲县,140827000000	,山西省
长直乡,140827204000	,垣曲县,140827000000	,垣曲县,140827000000	,山西省
皋落乡,140827205000	,垣曲县,140827000000	,垣曲县,140827000000	,山西省
垣曲县城市社区,140827400000	,垣曲县,140827000000	,垣曲县,140827000000	,山西省
瑶峰镇,140828100000	,夏县,140828000000	,夏县,140828000000	,山西省
庙前镇,140828101000	,夏县,140828000000	,夏县,140828000000	,山西省
裴介镇,140828102000	,夏县,140828000000	,夏县,140828000000	,山西省
水头镇,140828103000	,夏县,140828000000	,夏县,140828000000	,山西省
埝掌镇,140828104000	,夏县,140828000000	,夏县,140828000000	,山西省
泗交镇,140828105000	,夏县,140828000000	,夏县,140828000000	,山西省
尉郭乡,140828200000	,夏县,140828000000	,夏县,140828000000	,山西省
禹王乡,140828201000	,夏县,140828000000	,夏县,140828000000	,山西省
胡张乡,140828202000	,夏县,140828000000	,夏县,140828000000	,山西省
南大里乡,140828203000	,夏县,140828000000	,夏县,140828000000	,山西省
祁家河乡,140828204000	,夏县,140828000000	,夏县,140828000000	,山西省
圣人涧镇,140829100000	,平陆县,140829000000	,平陆县,140829000000	,山西省
常乐镇,140829101000	,平陆县,140829000000	,平陆县,140829000000	,山西省
张店镇,140829102000	,平陆县,140829000000	,平陆县,140829000000	,山西省
张村镇,140829103000	,平陆县,140829000000	,平陆县,140829000000	,山西省
曹川镇,140829104000	,平陆县,140829000000	,平陆县,140829000000	,山西省
三门镇,140829105000	,平陆县,140829000000	,平陆县,140829000000	,山西省
洪池乡,140829200000	,平陆县,140829000000	,平陆县,140829000000	,山西省
杜马乡,140829201000	,平陆县,140829000000	,平陆县,140829000000	,山西省
部官乡,140829202000	,平陆县,140829000000	,平陆县,140829000000	,山西省
坡底乡,140829203000	,平陆县,140829000000	,平陆县,140829000000	,山西省
平陆县社区,140829400000	,平陆县,140829000000	,平陆县,140829000000	,山西省
城西街道,140881001000	,永济市,140881000000	,永济市,140881000000	,山西省
城北街道,140881002000	,永济市,140881000000	,永济市,140881000000	,山西省
城东街道,140881003000	,永济市,140881000000	,永济市,140881000000	,山西省
虞乡镇,140881100000	,永济市,140881000000	,永济市,140881000000	,山西省
卿头镇,140881101000	,永济市,140881000000	,永济市,140881000000	,山西省
开张镇,140881102000	,永济市,140881000000	,永济市,140881000000	,山西省
栲栳镇,140881103000	,永济市,140881000000	,永济市,140881000000	,山西省
蒲州镇,140881104000	,永济市,140881000000	,永济市,140881000000	,山西省
韩阳镇,140881105000	,永济市,140881000000	,永济市,140881000000	,山西省
张营镇,140881106000	,永济市,140881000000	,永济市,140881000000	,山西省
伍姓湖农场,140881400000	,永济市,140881000000	,永济市,140881000000	,山西省
虞乡农场,140881401000	,永济市,140881000000	,永济市,140881000000	,山西省
董村农场,140881402000	,永济市,140881000000	,永济市,140881000000	,山西省
城区街道,140882001000	,河津市,140882000000	,河津市,140882000000	,山西省
清涧街道,140882002000	,河津市,140882000000	,河津市,140882000000	,山西省
樊村镇,140882100000	,河津市,140882000000	,河津市,140882000000	,山西省
僧楼镇,140882101000	,河津市,140882000000	,河津市,140882000000	,山西省
柴家镇,140882102000	,河津市,140882000000	,河津市,140882000000	,山西省
小梁乡,140882200000	,河津市,140882000000	,河津市,140882000000	,山西省
赵家庄乡,140882202000	,河津市,140882000000	,河津市,140882000000	,山西省
下化乡,140882203000	,河津市,140882000000	,河津市,140882000000	,山西省
阳村乡,140882204000	,河津市,140882000000	,河津市,140882000000	,山西省
山西铝厂,140882450000	,河津市,140882000000	,河津市,140882000000	,山西省
秀容街道,140902001000	,忻府区,140902000000	,忻府区,140902000000	,山西省
长征街街道,140902002000	,忻府区,140902000000	,忻府区,140902000000	,山西省
新建路街道,140902003000	,忻府区,140902000000	,忻府区,140902000000	,山西省
云中路街道,140902004000	,忻府区,140902000000	,忻府区,140902000000	,山西省
九原街街道,140902005000	,忻府区,140902000000	,忻府区,140902000000	,山西省
旭来街街道,140902006000	,忻府区,140902000000	,忻府区,140902000000	,山西省
奇村镇,140902101000	,忻府区,140902000000	,忻府区,140902000000	,山西省
三交镇,140902102000	,忻府区,140902000000	,忻府区,140902000000	,山西省
庄磨镇,140902103000	,忻府区,140902000000	,忻府区,140902000000	,山西省
豆罗镇,140902104000	,忻府区,140902000000	,忻府区,140902000000	,山西省
董村镇,140902105000	,忻府区,140902000000	,忻府区,140902000000	,山西省
西张镇,140902106000	,忻府区,140902000000	,忻府区,140902000000	,山西省
曹张乡,140902200000	,忻府区,140902000000	,忻府区,140902000000	,山西省
高城乡,140902201000	,忻府区,140902000000	,忻府区,140902000000	,山西省
合索乡,140902204000	,忻府区,140902000000	,忻府区,140902000000	,山西省
阳坡乡,140902205000	,忻府区,140902000000	,忻府区,140902000000	,山西省
兰村乡,140902206000	,忻府区,140902000000	,忻府区,140902000000	,山西省
东楼乡,140902209000	,忻府区,140902000000	,忻府区,140902000000	,山西省
北义井乡,140902210000	,忻府区,140902000000	,忻府区,140902000000	,山西省
晋昌镇,140921100000	,定襄县,140921000000	,定襄县,140921000000	,山西省
河边镇,140921101000	,定襄县,140921000000	,定襄县,140921000000	,山西省
宏道镇,140921102000	,定襄县,140921000000	,定襄县,140921000000	,山西省
杨芳乡,140921200000	,定襄县,140921000000	,定襄县,140921000000	,山西省
南王乡,140921201000	,定襄县,140921000000	,定襄县,140921000000	,山西省
蒋村乡,140921202000	,定襄县,140921000000	,定襄县,140921000000	,山西省
神山乡,140921203000	,定襄县,140921000000	,定襄县,140921000000	,山西省
季庄乡,140921204000	,定襄县,140921000000	,定襄县,140921000000	,山西省
受禄乡,140921205000	,定襄县,140921000000	,定襄县,140921000000	,山西省
定襄县居民办事处,140921400000	,定襄县,140921000000	,定襄县,140921000000	,山西省
台城镇,140922100000	,五台县,140922000000	,五台县,140922000000	,山西省
耿镇镇,140922102000	,五台县,140922000000	,五台县,140922000000	,山西省
豆村镇,140922103000	,五台县,140922000000	,五台县,140922000000	,山西省
白家庄镇,140922104000	,五台县,140922000000	,五台县,140922000000	,山西省
